1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.959880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,
1.959880,,,,,,,,,0.000000,,,,,0.000000,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,
1.959880,,0.000000,,0.000000,,,0.000000,0.000000,,,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,,,,0.000000,,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,0.000000,
1.959880,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,,,,,0.000000,,0.000000,,0.000000,,58169032179712.000000,,0.001175,,5333626880.000000,,,,42168861327360.000000,,
1.959880,,,0.000000,,,,0.000000,,,,0.000000,,0.000000,,,,0.000000,0.000000,0.000000,,,,0.000000,,0.000000,,0.000000,,,0.000000,0.000000,,,0.000000,,,0.000000,,0.000000,,0.000000,0.000000,,,,0.000000,,,0.000000,
1.959880,0.000000,,0.000000,0.000000,,13073.374023,0.000000,,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,
1.959880,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,18070117044071811776512.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,18070118169971718619136.000000,0.000000,,,,,,,
1.959880,,,,0.000000,,18070119295871625461760.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,356270912.000000,46229315066969320325120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,
1.959880,,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,,,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,,0.000000,0.000000,,0.000000,0.000000,,,,,,0.000000,0.000000,4692438644107088389026109427023872.000000,0.000000,12794398823421894639747072.000000,,,,,,,0.000000,,
1.959880,,,,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,0.000000,,,
1.959880,,,,,0.000000,,0.000000,,0.000000,0.000000,,,,0.000000,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,
1.959880,0.000000,0.000000,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,,,,,,,,,0.000000,
1.959880,,,0.000000,,0.000000,,0.000000,,0.000000,,,0.054688,,0.000000,,,0.000000,,0.000000,,0.000000,0.000000,,,,,,,0.000000,,0.000000,,0.000000,0.000000,,,,0.000000,,,0.000000,,0.000000,,0.000000,0.000000,,,,
1.959880,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,
1.959880,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,0.000000,0.009893,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,,
1.959880,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,,,0.000000,,0.000000,,,,,0.000000,,0.000000,,,0.000000,,0.000000,,,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,
1.959880,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,6269784023096319766935175344999628800.000000,,0.000000,,0.000000,,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,,,,,0.000000,,0.000000,,0.000000,,0.000000,
1.959880,0.000000,,0.000000,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,,0.000000,,,,0.000000,0.000000,0.000000,,,0.000000,,,0.000000,,,82.830727,,0.000000,,0.000000,,,0.000000,,0.000000,,0.000000,,0.000000,
1.959880,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,,0.000000,,0.000000,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,0.000000,,,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,
1.959880,0.000000,0.000000,,0.000000,,0.000000,,0.000000,,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,,,,0.000000,,0.000000,,,0.000000,,0.000000,,,0.000000,,0.000000,,0.000000,,0.000000,
1.959880,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,0.000000,0.000000,,,,0.000000,,0.000000,0.000000,,,0.000000,0.000000,,,0.000000,0.000000,0.000000,,,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,,0.000000,,0.000000,,,,0.000000,0.000000,,
1.959880,,0.000000,0.000000,,0.000000,0.061737,0.000000,,,,,0.000000,0.000000,,,,0.000000,,0.000000,,0.000000,,,0.000000,,,,,0.000000,,0.000000,,0.000000,0.000000,,,0.000000,0.000000,,0.000000,,0.000000,,,,0.000000,,0.000000,,
